1082,-1,0,1,0,-1,0,0,-1,1,-1,-1,0,-1,1,-1,-1,1,0,-1,0,1.0
1083,-1,0,1,0,1,0,0,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,1.0
1150,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,1,-1,1,-1,1.0
1161,-1,0,0,1,-1,-1,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,-1,-1,0,1.0
1165,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,1,-1,0,-1,1,1.0
1167,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,0,-1,1,1.0
1168,-1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,0,1.0
1169,1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,1.0
1170,-1,-1,0,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,1.0
1171,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1.0
1172,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,1,1.0
1173,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,0,-1,-1,1.0
1174,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,0,1.0
1175,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,1.0
1176,1,-1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,-1,-1,0,-1,1,1.0
1177,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,1.0
1179,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,0,1.0
1180,-1,-1,1,1,1,-1,0,-1,-1,-1,-1,1,0,0,1,-1,0,0,-1,0,1.0
1182,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,0,-1,1,1.0
1183,-1,0,-1,0,-1,0,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,1.0
1185,-1,-1,-1,1,0,-1,0,-1,-1,1,0,1,0,-1,-1,-1,0,0,-1,0,1.0
1186,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1.0
1189,-1,-1,1,-1,1,-1,0,-1,-1,1,-1,1,-1,-1,-1,-1,-1,0,-1,0,1.0
1190,0,-1,1,-1,1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,0,0,0,0,-1,1.0
1191,0,-1,1,-1,-1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,0,-1,0,0,-1,1.0
1192,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,1.0
1193,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,0,-1,-1,1.0
1195,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,1.0
1196,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,0,-1,-1,1.0
1198,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,1.0
1203,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,-1,0,-1,1.0
1204,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,-1,1.0
1205,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1.0
1206,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1207,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1208,-1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1209,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1210,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1211,-1,-1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1.0
1212,0,0,-1,0,-1,0,-1,-1,1,-1,0,1,-1,-1,-1,0,-1,-1,0,-1,1.0
1213,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1.0
1214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1215,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1.0
1216,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1.0
1217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1218,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1219,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1220,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1221,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1223,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1224,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1226,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1227,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1228,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1229,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1230,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1231,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1232,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1.0
1233,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1236,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,1.0
1237,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1238,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1239,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1240,-1,0,1,0,-1,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1.0
1241,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1242,0,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,0,1.0
1243,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1244,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1247,-1,-1,1,-1,-1,-1,1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1248,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1.0
1249,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1.0
1250,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1251,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1253,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1254,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1255,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1256,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1257,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1.0
1258,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,-1,1.0
1259,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1262,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1.0
1263,0,-1,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,0,0,-1,-1,-1,1.0
1264,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1265,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1267,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1.0
1268,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1.0
1269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1270,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1272,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1273,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1274,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1275,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1276,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1277,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1278,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1279,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1.0
1280,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1.0
1281,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0
1282,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1.0
1283,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1284,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,0,-1,-1,-1,-1,-1,-1,1.0
1285,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1287,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1288,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1289,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1290,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1291,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1292,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1293,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1294,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1295,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1296,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1297,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1299,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1.0
1303,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1304,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1305,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1307,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1308,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1309,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1310,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1.0
1311,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1312,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1313,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1314,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1315,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1316,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1317,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,1,1.0
1318,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1.0
1319,-1,-1,-1,-1,-1,-1,0,0,1,0,-1,1,0,-1,-1,-1,0,-1,-1,0,1.0
1341,-1,0,0,0,-1,0,-1,0,-1,0,-1,0,1,-1,-1,1,1,1,1,-1,1.0
1342,-1,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,-1,1.0
1343,-1,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1.0
1345,-1,0,0,0,-1,0,-1,0,1,0,-1,0,1,-1,-1,-1,-1,-1,-1,-1,1.0
1347,-1,0,0,0,-1,0,-1,0,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,-1,1.0
1349,-1,0,0,0,-1,0,-1,0,1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1,1.0
1350,-1,0,0,0,-1,0,-1,0,-1,0,-1,0,1,-1,-1,1,1,-1,1,-1,1.0
1351,-1,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,1,1,-1,1.0
1356,-1,0,0,0,1,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1.0
1358,-1,0,-1,0,-1,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1.0
1361,-1,0,-1,0,-1,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1.0
1362,-1,0,1,0,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,1.0
1363,-1,0,1,0,-1,0,0,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,1.0
1364,-1,0,1,0,-1,0,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,1.0
1375,-1,-1,0,0,1,0,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1376,-1,-1,0,0,-1,0,-1,-1,-1,1,0,1,1,-1,-1,-1,-1,-1,-1,-1,1.0
1377,-1,-1,0,0,1,0,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1378,-1,-1,0,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0
1379,-1,-1,0,0,-1,0,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0
1380,-1,-1,0,0,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0
1381,-1,0,0,0,-1,0,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0
1382,-1,-1,0,0,-1,0,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0
1383,-1,-1,0,0,-1,0,-1,-1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,1.0
1384,-1,-1,0,0,1,0,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0
1385,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,1.0
1387,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,1.0
1388,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,1.0
1389,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,1.0
1390,1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,1.0
1391,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,1.0
1392,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,1.0
1393,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,1.0
1394,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,1.0
1395,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,1,-1,1,-1,-1,1.0
1396,1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,1.0
1397,-1,0,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,1.0
1398,1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,1,0,-1,1,-1,-1,-1,-1,1.0
1399,1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,1,0,-1,1,-1,-1,-1,-1,1.0
1400,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,1.0
1401,1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,1.0
1402,1,-1,0,1,0,-1,-1,-1,0,-1,-1,1,1,0,-1,1,-1,1,-1,-1,1.0
1403,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,1.0
1404,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,1.0
1405,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,1.0
1406,1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,1,0,-1,1,-1,-1,-1,-1,1.0
1407,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,1.0
1408,1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,1,0,-1,1,-1,-1,-1,-1,1.0
1409,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,1.0
1410,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,1.0
1411,-1,0,0,-1,0,-1,-1,-1,0,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,1.0
1412,-1,0,0,0,0,0,-1,-1,0,1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,1.0
1413,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,1.0
1414,1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,1,0,-1,1,-1,-1,-1,-1,1.0
1415,1,0,0,0,0,0,-1,-1,0,-1,-1,1,1,0,-1,1,-1,-1,-1,-1,1.0
1416,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,1.0
1417,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,1.0
1418,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,1.0
1419,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,-1,-1,1,-1,-1,1.0
1420,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,-1,-1,-1,1,-1,1.0
1422,-1,0,0,-1,0,-1,-1,-1,0,-1,0,1,-1,0,-1,-1,-1,0,-1,-1,1.0
1423,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,1.0
1424,-1,0,0,0,0,0,1,-1,0,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,1.0
1425,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,1.0
1426,-1,-1,0,-1,0,-1,-1,-1,0,1,-1,1,1,0,-1,1,-1,-1,-1,-1,1.0
1427,1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,1,-1,1,-1,-1,1.0
1428,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,1.0
1429,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,1.0
1430,-1,0,0,0,0,0,-1,-1,0,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,1.0
1431,1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,1.0
1432,1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,1.0
1433,-1,0,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,1.0
1434,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,-1,-1,0,-1,-1,1.0
1435,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,-1,-1,0,-1,-1,1.0
1436,1,0,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,1,-1,-1,-1,-1,1.0
1437,1,-1,0,1,0,1,-1,-1,0,-1,-1,1,1,0,-1,1,-1,-1,-1,-1,1.0
1438,-1,0,0,0,0,0,-1,-1,0,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,1.0
